train_53.txt;0;8;208;775;1595;2045;1464;0.958;0.692;
train_54.txt;0;14;186;665;1506;1975;1768;0.885;0.694;
train_55.txt;0;56;537;1221;1594;1285;381;1.2;0.576;
train_56.txt;0;49;414;1121;1606;1358;542;1.117;0.578;
train_57.txt;0;30;352;1049;1622;1375;656;1.059;0.577;
train_58.txt;0;18;284;870;1480;1544;894;0.947;0.578;
train_59.txt;0;31;271;838;1414;1507;1012;0.919;0.576;
train_60.txt;6;117;740;1148;1214;661;183;1.149;0.462;
train_61.txt;1;51;528;1241;1237;808;194;1.065;0.461;
train_62.txt;2;40;448;1068;1331;860;310;0.992;0.461;
train_63.txt;0;48;412;965;1290;961;383;0.945;0.461;
train_64.txt;0;30;344;888;1225;1042;537;0.872;0.462;
train_65.txt;10;138;820;1034;724;274;46;1.006;0.346;
train_66.txt;0;66;680;1054;824;344;81;0.932;0.346;
train_67.txt;1;66;474;864;901;592;161;0.82;0.347;
train_68.txt;2;47;408;878;955;575;192;0.795;0.347;
train_69.txt;2;27;314;767;957;704;283;0.718;0.347;
train_70.txt;7;142;814;661;314;89;8;0.762;0.231;
train_71.txt;1;76;646;786;406;118;18;0.711;0.233;
train_72.txt;0;55;439;731;566;214;46;0.632;0.233;
train_73.txt;1;33;359;697;623;276;91;0.593;0.236;
train_74.txt;1;27;320;636;633;325;99;0.559;0.231;
train_75.txt;8;124;549;265;73;13;0;0.433;0.117;
train_76.txt;1;53;411;370;144;37;3;0.38;0.115;
train_77.txt;2;40;292;436;205;68;10;0.359;0.119;
train_78.txt;1;18;231;422;284;98;7;0.335;0.12;
train_79.txt;0;15;172;347;372;134;32;0.304;0.121;
train_80.txt;0;1;21;189;977;2912;4016;0.627;0.922;
train_81.txt;0;2;23;180;900;2934;4076;0.61;0.922;
train_82.txt;0;3;15;175;894;2848;4185;0.595;0.922;
train_83.txt;0;1;25;186;883;2681;4339;0.58;0.922;
train_84.txt;0;1;22;190;795;2695;4417;0.562;0.922;
train_85.txt;0;9;112;609;1676;2750;1950;0.957;0.807;
train_86.txt;0;7;120;529;1589;2646;2210;0.9;0.806;
train_87.txt;0;13;95;494;1529;2647;2326;0.867;0.807;
train_88.txt;0;10;94;499;1443;2633;2439;0.845;0.808;
train_89.txt;0;7;100;442;1288;2503;2761;0.777;0.806;
train_90.txt;3;26;331;1025;1818;1895;991;1.145;0.691;
train_91.txt;0;20;266;966;1751;1984;1100;1.085;0.691;
train_92.txt;1;25;236;813;1621;2024;1374;0.997;0.692;
train_93.txt;0;25;208;731;1521;2054;1559;0.937;0.692;
train_94.txt;1;13;212;706;1423;2053;1688;0.901;0.692;
train_95.txt;8;63;497;1240;1716;1157;393;1.211;0.576;
train_96.txt;2;34;425;1157;1618;1325;525;1.126;0.577;
train_97.txt;0;43;387;1053;1503;1406;694;1.06;0.577;
train_98.txt;1;35;323;909;1525;1432;858;0.986;0.577;
train_99.txt;1;20;277;860;1488;1554;872;0.945;0.576;
train_100.txt;5;98;735;1270;1193;640;117;1.17;0.461;
train_101.txt;3;84;558;1182;1282;762;206;1.084;0.463;
train_102.txt;3;55;406;1049;1350;858;342;0.979;0.461;
train_103.txt;1;42;350;952;1346;978;416;0.925;0.464;
train_104.txt;1;30;323;912;1195;1100;500;0.872;0.461;
train_105.txt;7;159;833;966;731;299;50;1.003;0.346;
train_106.txt;3;85;654;1032;808;389;87;0.927;0.347;
train_107.txt;1;54;474;987;934;479;122;0.85;0.346;
train_108.txt;2;33;408;911;988;550;188;0.803;0.35;
train_109.txt;2;32;294;751;1056;661;269;0.724;0.348;
train_110.txt;8;162;807;640;312;98;12;0.764;0.231;
train_111.txt;1;79;615;788;426;133;25;0.705;0.234;
train_112.txt;1;49;415;756;548;229;42;0.625;0.231;
train_113.txt;0;40;371;642;608;316;62;0.584;0.231;
train_114.txt;0;38;286;644;593;330;152;0.543;0.232;
train_115.txt;3;111;574;275;62;6;0;0.434;0.117;
train_116.txt;0;60;445;385;130;27;1;0.4;0.119;
train_117.txt;0;24;253;453;238;47;4;0.342;0.115;
train_118.txt;1;26;237;384;297;96;19;0.332;0.12;
train_119.txt;8;14;178;375;311;117;28;0.306;0.117;
train_120.txt;0;2;22;180;942;2954;4016;0.622;0.922;
train_121.txt;0;2;33;181;894;2775;4231;0.596;0.922;
train_122.txt;0;1;30;194;874;2805;4212;0.597;0.922;
train_123.txt;0;3;30;180;848;2655;4402;0.571;0.922;
train_124.txt;0;2;22;208;854;2540;4495;0.564;0.922;
train_125.txt;0;11;132;629;1636;2606;2087;0.948;0.806;
train_126.txt;0;12;109;582;1544;2640;2221;0.905;0.807;
train_127.txt;0;10;103;548;1455;2508;2483;0.855;0.807;
train_128.txt;0;5;80;512;1456;2657;2393;0.846;0.807;
train_129.txt;0;4;104;485;1293;2413;2804;0.782;0.807;
train_130.txt;3;35;312;1053;1775;2020;893;1.155;0.692;
train_131.txt;1;24;263;940;1788;2026;1058;1.09;0.693;
train_132.txt;0;21;207;844;1599;2003;1416;0.984;0.692;
train_133.txt;0;20;239;811;1612;2039;1380;0.994;0.693;
train_134.txt;0;21;200;747;1536;2036;1589;0.937;0.696;
train_135.txt;2;64;464;1300;1701;1188;362;1.213;0.577;
train_136.txt;4;41;443;1168;1588;1319;519;1.136;0.577;
train_137.txt;1;27;349;1011;1531;1488;690;1.036;0.579;
train_138.txt;1;29;330;900;1554;1499;775;0.997;0.578;
train_139.txt;1;30;255;858;1458;1494;986;0.927;0.577;
train_140.txt;4;119;733;1280;1231;575;125;1.185;0.462;
train_141.txt;4;57;543;1184;1261;787;231;1.061;0.462;
train_142.txt;2;49;434;1073;1321;888;324;0.993;0.464;
train_143.txt;0;40;343;896;1366;954;475;0.902;0.462;
train_144.txt;0;34;334;823;1248;1039;581;0.853;0.461;
train_145.txt;4;141;835;1042;727;247;50;1.01;0.346;
train_146.txt;2;82;639;1037;795;397;99;0.917;0.346;
train_147.txt;3;48;447;963;908;531;151;0.827;0.346;
train_148.txt;2;44;394;861;1036;575;168;0.799;0.35;
train_149.txt;2;28;366;841;990;593;248;0.762;0.348;
train_150.txt;6;150;781;644;364;82;16;0.755;0.232;
train_151.txt;4;83;697;736;365;129;22;0.715;0.231;
train_152.txt;3;52;509;744;497;204;53;0.652;0.234;
train_153.txt;0;29;342;719;628;262;58;0.589;0.231;
train_154.txt;0;50;294;620;648;362;135;0.561;0.239;
train_155.txt;11;122;583;228;74;16;3;0.438;0.117;
train_156.txt;0;63;462;316;142;43;3;0.39;0.116;
train_157.txt;0;34;314;416;205;56;13;0.356;0.117;
train_158.txt;1;23;210;390;318;93;17;0.325;0.119;
train_159.txt;0;18;183;325;295;155;43;0.288;0.115;
train_160.txt;0;1;12;168;988;3101;3846;0.64;0.922;
train_161.txt;0;2;14;180;940;2920;4063;0.614;0.922;
train_162.txt;0;1;31;193;880;2820;4191;0.6;0.922;
train_163.txt;0;3;26;173;850;2860;4203;0.59;0.922;
train_164.txt;0;1;22;167;888;2638;4408;0.569;0.923;
train_165.txt;0;12;150;607;1530;2785;2020;0.946;0.807;
train_166.txt;0;8;121;524;1651;2660;2141;0.915;0.807;
train_167.txt;0;6;99;504;1576;2706;2219;0.885;0.807;
train_168.txt;0;14;96;513;1338;2543;2610;0.819;0.808;
train_169.txt;1;7;105;476;1333;2489;2695;0.8;0.807;
train_170.txt;2;34;303;1009;1940;1987;817;1.169;0.692;
train_171.txt;0;26;267;882;1650;1994;1276;1.038;0.692;
train_172.txt;0;20;223;816;1657;2006;1384;0.995;0.693;
train_173.txt;0;24;201;761;1569;2093;1454;0.958;0.693;
train_174.txt;0;15;200;729;1527;1988;1648;0.92;0.693;
train_175.txt;0;60;531;1210;1663;1208;400;1.203;0.576;
train_176.txt;0;45;395;1076;1610;1409;537;1.097;0.576;
train_177.txt;0;30;371;1003;1561;1455;683;1.047;0.579;
train_178.txt;1;27;290;933;1546;1546;730;0.992;0.576;
train_179.txt;1;27;262;892;1448;1531;966;0.942;0.582;
train_180.txt;6;130;716;1197;1237;635;140;1.164;0.461;
train_181.txt;1;61;549;1222;1267;747;216;1.074;0.461;
train_182.txt;3;42;432;1034;1265;956;338;0.97;0.462;
train_183.txt;1;37;406;958;1344;959;362;0.947;0.462;
train_184.txt;0;34;330;804;1277;1062;558;0.854;0.461;
train_185.txt;7;140;800;992;714;348;59;0.987;0.347;
train_186.txt;3;86;663;1047;812;353;81;0.933;0.346;
train_187.txt;3;63;497;933;939;472;139;0.848;0.346;
train_188.txt;4;34;390;905;1025;557;164;0.804;0.349;
train_189.txt;0;40;391;833;850;627;305;0.748;0.346;
train_190.txt;3;131;801;645;357;86;10;0.751;0.231;
train_191.txt;1;89;625;746;423;145;21;0.702;0.232;
train_192.txt;1;46;432;716;572;216;60;0.621;0.232;
train_193.txt;2;38;312;647;665;313;74;0.572;0.233;
train_194.txt;0;32;312;640;588;344;124;0.55;0.231;
train_195.txt;6;105;520;275;93;16;1;0.416;0.115;
train_196.txt;1;46;414;385;147;25;2;0.382;0.115;
train_197.txt;0;30;301;395;229;65;8;0.347;0.116;
train_198.txt;0;25;231;368;292;85;16;0.32;0.115;
train_199.txt;0;12;187;326;388;116;41;0.304;0.121;
train_200.txt;0;3;23;162;980;2999;3949;0.63;0.922;
train_201.txt;0;0;19;185;928;2867;4122;0.608;0.922;
train_202.txt;0;0;21;160;918;2874;4142;0.599;0.922;
train_203.txt;0;6;19;182;822;2750;4347;0.573;0.923;
train_204.txt;0;2;26;174;827;2590;4513;0.554;0.924;
train_205.txt;0;17;134;602;1671;2743;1941;0.967;0.807;
train_206.txt;0;14;97;578;1562;2600;2258;0.899;0.807;
train_207.txt;0;9;132;495;1533;2566;2367;0.873;0.807;
train_208.txt;0;8;96;506;1359;2548;2595;0.819;0.808;
train_209.txt;1;5;88;462;1324;2571;2661;0.794;0.808;
train_210.txt;3;43;286;949;1813;1984;1008;1.117;0.691;
train_211.txt;1;29;242;938;1690;1981;1217;1.056;0.692;
train_212.txt;0;26;208;815;1682;2059;1318;1.003;0.694;
train_213.txt;0;21;181;708;1553;2039;1594;0.92;0.692;
train_214.txt;2;15;173;717;1461;2056;1672;0.898;0.692;
train_215.txt;3;60;495;1184;1706;1260;375;1.195;0.577;
train_216.txt;0;27;414;1100;1648;1351;532;1.106;0.576;
train_217.txt;0;41;362;985;1519;1478;700;1.036;0.577;
train_218.txt;0;27;323;919;1535;1508;765;0.995;0.576;
train_219.txt;2;37;256;789;1425;1566;1021;0.909;0.579;
train_220.txt;3;99;690;1221;1226;678;157;1.143;0.462;
train_221.txt;2;65;561;1201;1220;802;225;1.071;0.463;
train_222.txt;0;47;467;1128;1297;829;330;1.012;0.465;
train_223.txt;1;42;388;914;1314;1032;408;0.928;0.465;
train_224.txt;0;35;323;893;1246;1052;535;0.873;0.464;
train_225.txt;12;151;839;1021;704;276;58;1.014;0.347;
train_226.txt;0;77;686;946;860;415;68;0.92;0.346;
train_227.txt;2;44;531;998;910;466;108;0.867;0.347;
train_228.txt;1;44;407;833;989;591;215;0.786;0.35;
train_229.txt;0;26;324;801;985;597;313;0.726;0.346;
train_230.txt;7;166;845;653;287;63;9;0.778;0.23;
train_231.txt;1;79;651;772;384;149;21;0.708;0.233;
train_232.txt;1;53;485;734;539;197;39;0.646;0.232;
train_233.txt;1;38;323;651;724;249;71;0.583;0.233;
train_234.txt;1;22;263;546;764;308;134;0.527;0.231;
train_235.txt;5;109;543;257;93;16;1;0.422;0.116;
train_236.txt;3;51;440;383;144;24;0;0.397;0.118;
train_237.txt;0;40;287;427;223;41;4;0.354;0.116;
train_238.txt;0;26;237;381;285;97;13;0.328;0.118;
train_239.txt;0;33;231;350;276;113;25;0.318;0.116;
train_240.txt;0;1;25;209;937;2868;4075;0.622;0.922;
train_241.txt;0;2;21;179;972;2743;4198;0.604;0.922;
train_242.txt;0;1;22;184;929;2699;4280;0.591;0.922;
train_243.txt;0;2;22;155;847;2801;4288;0.574;0.922;
train_244.txt;0;3;27;166;826;2733;4365;0.568;0.922;
train_245.txt;0;10;127;609;1672;2685;2001;0.956;0.807;
train_246.txt;0;3;124;556;1646;2755;2022;0.934;0.807;
train_247.txt;0;12;109;508;1410;2672;2390;0.853;0.806;
train_248.txt;0;9;107;492;1358;2579;2565;0.823;0.807;
train_249.txt;0;2;105;493;1290;2419;2799;0.785;0.807;
train_250.txt;1;33;318;982;1853;1965;939;1.143;0.692;
train_251.txt;1;20;255;890;1755;1978;1191;1.055;0.692;
train_252.txt;0;17;235;858;1706;2093;1199;1.034;0.694;
train_253.txt;1;15;208;671;1564;2022;1608;0.917;0.691;
train_254.txt;2;17;189;713;1469;1948;1766;0.895;0.693;
train_255.txt;1;62;551;1259;1606;1187;407;1.215;0.576;
train_256.txt;3;38;407;1146;1618;1372;496;1.122;0.577;
train_257.txt;1;35;340;1078;1509;1421;698;1.047;0.577;
train_258.txt;1;30;299;932;1468;1574;778;0.983;0.577;
train_259.txt;0;26;250;873;1431;1585;942;0.931;0.58;
train_260.txt;9;112;693;1194;1167;718;177;1.138;0.462;
train_261.txt;2;60;502;1176;1297;802;223;1.05;0.461;
train_262.txt;1;38;442;1014;1272;932;368;0.963;0.462;
train_263.txt;1;41;386;964;1277;963;435;0.927;0.462;
train_264.txt;0;25;272;919;1240;1088;525;0.856;0.462;
train_265.txt;6;147;784;983;788;278;60;0.989;0.346;
train_266.txt;2;82;587;955;909;441;93;0.897;0.348;
train_267.txt;1;50;503;971;939;463;130;0.854;0.347;
train_268.txt;3;49;422;848;914;615;199;0.788;0.346;
train_269.txt;1;36;336;794;970;634;321;0.737;0.351;
train_270.txt;1;141;729;692;342;109;16;0.738;0.23;
train_271.txt;2;76;623;795;421;107;15;0.706;0.231;
train_272.txt;3;69;505;706;531;177;38;0.652;0.23;
train_273.txt;0;49;362;669;680;270;60;0.605;0.237;
train_274.txt;0;33;308;644;685;321;108;0.57;0.238;
train_275.txt;1;104;561;288;73;16;1;0.431;0.118;
train_276.txt;5;53;396;410;125;27;0;0.384;0.115;
train_277.txt;0;49;320;362;222;51;15;0.352;0.115;
train_278.txt;1;25;240;350;285;91;25;0.318;0.115;
train_279.txt;1;23;214;358;280;107;45;0.308;0.116;
train_280.txt;0;1;22;166;927;3047;3952;0.624;0.922;
train_281.txt;0;1;21;196;947;2837;4113;0.614;0.922;
train_282.txt;0;0;26;174;897;2834;4187;0.597;0.922;
train_283.txt;0;2;19;189;802;2721;4382;0.565;0.922;
train_284.txt;1;1;21;182;816;2607;4495;0.554;0.923;
train_285.txt;0;12;125;577;1679;2659;2059;0.944;0.808;
train_286.txt;0;9;109;557;1538;2710;2181;0.902;0.807;
train_287.txt;0;12;111;535;1510;2583;2354;0.876;0.807;
train_288.txt;0;4;88;560;1467;2424;2559;0.842;0.807;
train_289.txt;0;11;85;477;1343;2554;2643;0.802;0.808;
train_290.txt;0;39;313;1024;1777;1987;948;1.143;0.691;
train_291.txt;0;26;287;888;1764;2094;1031;1.086;0.692;
train_292.txt;1;20;226;829;1625;2099;1291;1.005;0.692;
train_293.txt;1;18;224;762;1492;2102;1512;0.95;0.694;
train_294.txt;0;12;190;781;1514;2087;1512;0.94;0.692;
train_295.txt;2;63;507;1310;1649;1217;328;1.227;0.576;
train_296.txt;0;38;410;1128;1636;1342;521;1.116;0.576;
train_297.txt;1;33;332;1019;1590;1466;659;1.045;0.579;
train_298.txt;0;18;350;1017;1499;1439;761;1.02;0.577;
train_299.txt;0;27;263;848;1512;1511;914;0.939;0.576;
train_300.txt;6;113;740;1238;1147;653;168;1.161;0.461;
train_301.txt;1;62;528;1174;1240;792;282;1.047;0.463;
train_302.txt;0;46;501;1085;1221;895;323;1.002;0.462;
train_303.txt;2;40;398;938;1271;980;433;0.925;0.461;
train_304.txt;0;25;320;846;1222;1057;593;0.845;0.461;
train_305.txt;9;152;811;936;753;308;77;0.986;0.346;
train_306.txt;1;74;634;1031;852;359;95;0.916;0.346;
train_307.txt;3;54;572;1011;867;451;122;0.885;0.35;
train_308.txt;3;34;395;843;976;581;223;0.776;0.347;
train_309.txt;2;25;351;903;925;602;270;0.761;0.349;
train_310.txt;6;141;854;662;307;73;6;0.776;0.232;
train_311.txt;6;74;580;719;477;153;31;0.68;0.231;
train_312.txt;0;50;464;758;531;194;48;0.64;0.232;
train_313.txt;1;29;343;626;717;241;83;0.576;0.231;
train_314.txt;2;17;235;585;644;426;140;0.512;0.232;
train_315.txt;10;112;567;274;63;14;0;0.437;0.118;
train_316.txt;2;63;416;368;143;37;4;0.388;0.117;
train_317.txt;0;34;267;422;235;66;6;0.345;0.117;
train_318.txt;0;21;188;369;320;100;20;0.307;0.115;
train_319.txt;1;22;210;342;306;110;31;0.307;0.116;
train_320.txt;0;1;18;156;974;3013;3955;0.625;0.922;
train_321.txt;0;1;18;189;899;2872;4140;0.603;0.922;
train_322.txt;0;0;19;169;910;2829;4191;0.594;0.922;
train_323.txt;0;0;22;177;891;2755;4279;0.585;0.923;
train_324.txt;0;2;29;165;860;2639;4422;0.565;0.922;
train_325.txt;0;13;107;621;1676;2672;2012;0.952;0.806;
train_326.txt;0;9;102;572;1569;2703;2150;0.91;0.807;
train_327.txt;0;7;117;513;1489;2662;2320;0.872;0.807;
train_328.txt;0;11;102;499;1441;2598;2451;0.845;0.807;
train_329.txt;0;9;84;450;1305;2561;2700;0.784;0.807;
train_330.txt;1;51;316;951;1792;1954;1026;1.126;0.692;
train_331.txt;1;31;267;908;1764;2017;1098;1.079;0.691;
train_332.txt;0;17;201;802;1765;2089;1217;1.012;0.692;
train_333.txt;0;22;216;734;1581;2048;1486;0.952;0.691;
train_334.txt;0;10;166;738;1464;2072;1636;0.9;0.691;
train_335.txt;3;84;507;1160;1590;1246;489;1.178;0.577;
train_336.txt;1;52;452;1132;1558;1340;538;1.127;0.576;
train_337.txt;1;36;343;1026;1578;1432;659;1.048;0.576;
train_338.txt;0;30;329;955;1484;1463;817;0.995;0.577;
train_339.txt;1;18;236;831;1451;1559;990;0.908;0.577;
train_340.txt;3;102;725;1267;1204;621;138;1.165;0.461;
train_341.txt;1;73;635;1129;1255;746;227;1.085;0.462;
train_342.txt;1;38;461;1142;1343;838;254;1.021;0.463;
train_343.txt;0;40;390;979;1341;947;383;0.946;0.463;
train_344.txt;0;23;295;909;1209;1024;617;0.848;0.463;
train_345.txt;6;126;729;1006;763;358;58;0.964;0.346;
train_346.txt;2;71;691;1035;813;348;99;0.932;0.347;
train_347.txt;3;49;507;942;937;487;136;0.849;0.347;
train_348.txt;1;33;355;760;1027;637;232;0.745;0.346;
train_349.txt;1;30;371;914;917;606;246;0.775;0.35;
train_350.txt;4;164;723;716;351;92;7;0.758;0.233;
train_351.txt;2;68;635;726;453;124;24;0.693;0.23;
train_352.txt;2;46;432;762;574;208;31;0.637;0.233;
train_353.txt;0;43;353;671;652;254;60;0.59;0.231;
train_354.txt;0;34;362;625;572;345;114;0.566;0.233;
train_355.txt;4;103;531;296;71;9;2;0.42;0.115;
train_356.txt;0;45;427;378;138;25;2;0.382;0.115;
train_357.txt;0;50;299;410;210;50;5;0.357;0.116;
train_358.txt;1;23;280;399;230;72;19;0.337;0.116;
train_359.txt;0;18;180;360;316;132;38;0.301;0.118;
train_360.txt;0;6;24;167;962;2929;4028;0.622;0.922;
train_361.txt;0;1;33;201;913;2712;4257;0.599;0.922;
train_362.txt;0;0;17;164;926;3016;3996;0.616;0.922;
train_363.txt;0;0;14;180;840;2856;4231;0.583;0.922;
train_364.txt;0;0;31;170;808;2792;4322;0.572;0.923;
train_365.txt;1;16;109;609;1664;2699;2004;0.951;0.807;
train_366.txt;0;7;125;560;1583;2599;2227;0.906;0.806;
train_367.txt;0;6;103;500;1432;2694;2371;0.852;0.807;
train_368.txt;0;7;90;467;1386;2682;2472;0.823;0.807;
train_369.txt;0;7;101;466;1394;2505;2638;0.81;0.808;
train_370.txt;0;40;319;970;1820;2012;928;1.14;0.691;
train_371.txt;1;24;276;933;1753;2039;1063;1.087;0.691;
train_372.txt;0;21;226;839;1676;2064;1270;1.016;0.692;
train_373.txt;0;22;190;763;1469;2087;1557;0.93;0.691;
train_374.txt;0;12;174;655;1427;2067;1752;0.868;0.691;
train_375.txt;2;77;515;1165;1676;1246;397;1.198;0.577;
train_376.txt;0;51;422;1133;1611;1346;512;1.126;0.576;
train_377.txt;0;30;388;1000;1561;1388;714;1.046;0.577;
train_378.txt;1;37;312;908;1502;1447;886;0.978;0.578;
train_379.txt;1;19;301;884;1409;1467;1003;0.936;0.577;
train_380.txt;4;138;729;1260;1204;598;128;1.183;0.461;
train_381.txt;2;68;530;1150;1224;808;283;1.042;0.461;
train_382.txt;2;64;435;1088;1307;894;273;1.004;0.461;
train_383.txt;0;53;347;862;1300;1023;477;0.893;0.461;
train_384.txt;0;40;316;843;1292;1021;591;0.863;0.466;
train_385.txt;7;137;818;1038;767;249;41;1.01;0.347;
train_386.txt;2;64;648;1010;812;414;99;0.908;0.346;
train_387.txt;1;49;428;922;986;525;144;0.821;0.347;
train_388.txt;5;37;391;806;943;605;258;0.76;0.346;
train_389.txt;3;32;335;751;914;683;329;0.713;0.346;
train_390.txt;8;141;825;652;311;89;10;0.763;0.231;
train_391.txt;3;81;625;819;370;110;21;0.707;0.23;
train_392.txt;1;51;453;767;528;194;49;0.639;0.232;
train_393.txt;2;43;402;691;588;248;57;0.605;0.23;
train_394.txt;1;36;335;687;558;325;108;0.571;0.232;
train_395.txt;4;106;525;313;72;15;6;0.426;0.118;
train_396.txt;1;55;403;402;124;29;2;0.383;0.115;
train_397.txt;0;34;306;419;229;45;9;0.358;0.118;
train_398.txt;1;30;249;380;298;66;12;0.335;0.117;
train_399.txt;2;24;176;303;333;133;51;0.289;0.116;
train_400.txt;0;0;21;168;966;2978;3983;0.624;0.922;
train_401.txt;0;3;16;178;956;2895;4067;0.615;0.922;
train_402.txt;0;0;23;170;919;2834;4170;0.599;0.922;
train_403.txt;0;2;19;199;856;2657;4384;0.574;0.922;
train_404.txt;0;2;24;187;754;2579;4570;0.54;0.922;
train_405.txt;1;5;113;600;1685;2757;1940;0.955;0.806;
train_406.txt;0;7;113;600;1554;2637;2194;0.912;0.807;
train_407.txt;0;8;106;553;1502;2639;2297;0.882;0.807;
train_408.txt;0;9;87;534;1404;2519;2554;0.832;0.807;
train_409.txt;1;9;89;450;1286;2567;2704;0.783;0.807;
train_410.txt;2;40;283;987;1865;2003;906;1.14;0.691;
train_411.txt;1;21;266;893;1773;2048;1084;1.073;0.691;
train_412.txt;0;24;203;801;1753;2007;1325;1.005;0.694;
train_413.txt;0;11;205;812;1542;2071;1456;0.962;0.692;
train_414.txt;0;10;204;679;1409;2041;1744;0.882;0.691;
train_415.txt;0;52;576;1199;1644;1191;416;1.209;0.577;
train_416.txt;1;51;425;1121;1591;1318;569;1.116;0.576;
train_417.txt;0;33;344;960;1548;1447;752;1.018;0.577;
train_418.txt;0;24;313;902;1485;1502;870;0.971;0.579;
train_419.txt;0;25;310;836;1369;1553;1020;0.927;0.581;
train_420.txt;6;111;712;1199;1210;674;156;1.151;0.462;
train_421.txt;2;49;593;1149;1206;830;243;1.058;0.462;
train_422.txt;0;46;448;1088;1285;882;326;0.992;0.463;
train_423.txt;1;43;403;1039;1230;940;410;0.948;0.462;
train_424.txt;0;28;348;817;1251;1063;596;0.857;0.466;
train_425.txt;6;158;862;986;725;268;43;1.017;0.346;
train_426.txt;0;74;667;1005;805;403;95;0.916;0.346;
train_427.txt;0;48;497;917;955;491;140;0.838;0.346;
train_428.txt;1;43;395;932;989;515;180;0.805;0.347;
train_429.txt;0;36;358;780;894;668;307;0.728;0.345;
train_430.txt;5;173;794;645;332;88;11;0.767;0.232;
train_431.txt;4;68;582;775;450;151;26;0.689;0.233;
train_432.txt;0;35;418;794;573;213;51;0.635;0.236;
train_433.txt;2;34;301;636;648;320;96;0.557;0.231;
train_434.txt;1;32;275;617;716;305;99;0.551;0.232;
train_435.txt;6;112;525;280;88;22;5;0.424;0.117;
train_436.txt;1;52;398;381;160;51;3;0.383;0.118;
train_437.txt;6;48;308;375;255;51;10;0.362;0.119;
train_438.txt;4;51;210;389;332;74;14;0.343;0.122;
train_439.txt;2;18;206;355;310;127;45;0.311;0.12;
train_440.txt;0;1;14;163;1009;3024;3906;0.635;0.922;
train_441.txt;0;0;22;174;955;2812;4158;0.605;0.922;
