[17/1000][5/11] Loss_D: 4.9839 Loss_G: 0.1430 D(x): 0.1578 D(G(z)): 0.9295 / 0.8743
[17/1000][6/11] Loss_D: 4.9538 Loss_G: 0.1236 D(x): 0.1565 D(G(z)): 0.9270 / 0.8881
[17/1000][7/11] Loss_D: 4.7969 Loss_G: 0.1188 D(x): 0.1670 D(G(z)): 0.9212 / 0.8931
[17/1000][8/11] Loss_D: 4.8976 Loss_G: 0.1101 D(x): 0.1526 D(G(z)): 0.9224 / 0.8988
[17/1000][9/11] Loss_D: 5.0133 Loss_G: 0.1031 D(x): 0.1466 D(G(z)): 0.9212 / 0.9051
[17/1000][10/11] Loss_D: 5.0764 Loss_G: 0.0987 D(x): 0.1611 D(G(z)): 0.9447 / 0.9103
[18/1000][0/11] Loss_D: 5.0585 Loss_G: 0.1060 D(x): 0.1572 D(G(z)): 0.9301 / 0.9033
[18/1000][1/11] Loss_D: 5.0174 Loss_G: 0.1160 D(x): 0.1606 D(G(z)): 0.9338 / 0.8949
[18/1000][2/11] Loss_D: 4.8952 Loss_G: 0.1036 D(x): 0.1718 D(G(z)): 0.9299 / 0.9040
[18/1000][3/11] Loss_D: 4.8393 Loss_G: 0.1126 D(x): 0.1504 D(G(z)): 0.9224 / 0.8978
[18/1000][4/11] Loss_D: 4.9506 Loss_G: 0.1235 D(x): 0.1494 D(G(z)): 0.9300 / 0.8877
[18/1000][5/11] Loss_D: 4.8016 Loss_G: 0.1140 D(x): 0.1499 D(G(z)): 0.9218 / 0.8947
[18/1000][6/11] Loss_D: 4.9007 Loss_G: 0.1084 D(x): 0.1620 D(G(z)): 0.9282 / 0.9002
[18/1000][7/11] Loss_D: 4.9895 Loss_G: 0.1273 D(x): 0.1510 D(G(z)): 0.9339 / 0.8847
[18/1000][8/11] Loss_D: 5.0319 Loss_G: 0.1098 D(x): 0.1445 D(G(z)): 0.9233 / 0.8996
[18/1000][9/11] Loss_D: 5.0698 Loss_G: 0.1293 D(x): 0.1348 D(G(z)): 0.9260 / 0.8838
[18/1000][10/11] Loss_D: 5.3212 Loss_G: 0.0918 D(x): 0.1155 D(G(z)): 0.9302 / 0.9143
[19/1000][0/11] Loss_D: 5.0441 Loss_G: 0.1089 D(x): 0.1295 D(G(z)): 0.9232 / 0.8997
[19/1000][1/11] Loss_D: 4.8869 Loss_G: 0.1258 D(x): 0.1670 D(G(z)): 0.9264 / 0.8908
